# T          sigma           mu
     28.6496    0.569824    0.837125
     28.7929    0.613319    0.804898
     28.9369    0.653226    0.738031
     29.0815    0.572215    0.800847
      29.227    0.604947    0.801794
     29.3731    0.601955    0.845966
       29.52    0.586492     0.80894
     29.6676    0.639662    0.821464
     29.8159    0.565147    0.749999
      29.965    0.614518    0.753763
     30.1148    0.612088    0.745843
     30.2654    0.602245    0.842475
     30.4167    0.643234    0.834742
     30.5688    0.608393    0.857971
     30.7216    0.635955     0.81609
     30.8752    0.586263    0.810307
     31.0296    0.649972    0.815321
     31.1848    0.679257    0.839749
     31.3407    0.710317    0.795355
     31.4974    0.551886    0.786498
     31.6549    0.680448    0.767823
     31.8131    0.615838    0.823769
     31.9722    0.572338    0.799979
     32.1321    0.650541    0.795144
     32.2927    0.667306     0.84481
     32.4542    0.624996    0.805777
     32.6165    0.574257    0.816506
     32.7795    0.557973    0.816467
     32.9434    0.708512     0.78602
     33.1082    0.659802    0.794279
     33.2737    0.664477    0.801666
     33.4401    0.605296    0.743582
     33.6073    0.619449    0.823394
     33.7753    0.578121    0.835234
     33.9442    0.538776    0.746625
     34.1139    0.672984     0.80713
     34.2845    0.612009    0.786255
     34.4559    0.653701    0.783863
     34.6282     0.58571    0.822302
     34.8013    0.656683    0.777169
     34.9753    0.562059    0.874482
     35.1502    0.605853    0.797473
      35.326     0.64467    0.829127
     35.5026    0.634325    0.832535
     35.6801     0.62259    0.791274
     35.8585    0.529299    0.760517
     36.0378    0.588808    0.794784
      36.218    0.643831    0.783782
     36.3991    0.637663    0.787127
     36.5811    0.580448    0.791563
      36.764    0.577064     0.79397
     36.9478     0.61567    0.841272
     37.1325    0.623985    0.834195
     37.3182    0.624548    0.821761
     37.5048    0.604652    0.828599
     37.6923    0.610792    0.800522
     37.8808    0.542488     0.77689
     38.0702    0.620534    0.813578
     38.2605    0.591338    0.805271
     38.4518    0.607944    0.866694
     38.6441    0.608295    0.831265
     38.8373    0.556367    0.842642
     39.0315    0.643933    0.796606
     39.2266    0.585567    0.764263
     39.4228    0.660814    0.804417
     39.6199    0.666881    0.779251
      39.818    0.560581    0.829899
     40.0171     0.56761    0.825577
     40.2172    0.594485    0.836751
     40.4183    0.628326     0.79281
     40.6203    0.647084    0.845368
     40.8234    0.629505    0.828156
     41.0276    0.618784    0.825518
     41.2327    0.595756    0.824506
     41.4389    0.565933    0.816774
     41.6461    0.626631    0.848427
     41.8543    0.595273    0.808702
     42.0636    0.592361    0.771019
     42.2739    0.624289    0.755889
     42.4853    0.574434    0.800986
     42.6977    0.560203    0.791674
     42.9112    0.568603    0.783627
     43.1257    0.592291    0.791006
     43.3413    0.614288    0.832326
     43.5581    0.629983    0.796319
     43.7758    0.669437     0.80833
     43.9947    0.569598    0.775183
     44.2147    0.656656    0.827521
     44.4358    0.634156    0.860629
      44.658    0.636753    0.791607
     44.8812    0.611489    0.799385
     45.1056    0.600622    0.790773
     45.3312    0.622617    0.837403
     45.5578    0.608053    0.855952
     45.7856     0.60753    0.849685
     46.0145    0.639993    0.828723
     46.2446    0.599991    0.805997
     46.4758    0.595911    0.853901
     46.7082    0.637683    0.793376
     46.9418    0.642822    0.838178
     47.1765    0.563309    0.822267
     47.4124    0.603219    0.819593
     47.6494    0.608611    0.829861
     47.8877     0.60224    0.832022
     48.1271    0.599536    0.810374
     48.3677    0.656277    0.792092
     48.6096    0.693023    0.776806
     48.8526    0.576724    0.861031
     49.0969    0.699622    0.781634
     49.3424    0.635993     0.80171
     49.5891    0.621713    0.771768
      49.837    0.560128    0.793603
     50.0862     0.58452    0.808504
     50.3366    0.615992    0.794112
